,EDAD
90403,44
90404,68
90405,32
90406,37
90407,48
90408,34
90409,20
90410,72
90411,68
90412,38
90413,41
90414,62
90415,28
90416,43
90417,43
90418,55
90419,42
90420,22
90421,66
90422,44
90423,69
90424,16
90425,48
90426,31
90427,72
90428,51
90429,72
90430,2
90431,45
90432,41
90433,46
90434,55
90435,34
90436,46
90437,20
90438,50
90439,54
90440,48
90441,47
90442,40
90443,53
90444,63
90445,63
90446,34
90447,29
90448,51
90449,58
90450,65
90451,62
90452,52
90453,49
90454,37
90455,26
90456,47
90457,46
90458,29
90459,64
90460,55
90461,31
90462,27
90463,20
90464,55
90465,24
90466,41
90467,39
90468,46
90469,32
90470,64
90471,61
90472,53
90473,27
90474,55
90475,57
90476,49
90477,26
90478,43
90479,58
90480,51
90481,26
90482,43
90483,35
90484,38
90485,34
90486,30
90487,31
90488,46
90489,16
90490,60
90491,32
90492,49
90493,40
90494,34
90495,21
90496,68
90497,49
90498,30
90499,50
90500,26
90501,45
90502,43
90503,37
90504,72
90505,32
90506,54
90507,34
90508,58
90509,19
90510,17
90511,32
90512,41
90513,49
90514,59
90515,75
90516,56
90517,32
90518,48
90519,35
90520,48
90521,61
90522,71
90523,46
90524,46
90525,36
90526,56
90527,79
90528,35
90529,45
90530,51
90531,34
90532,58
90533,34
90534,54
90535,52
90536,25
90537,18
90538,52
90539,60
90540,39
90541,24
90542,30
90543,34
90544,37
90545,76
90546,62
90547,48
90548,46
90549,60
90550,58
90551,68
90552,44
90553,57
90554,27
90555,54
90556,27
90557,40
90558,68
90559,71
90560,56
90561,27
90562,63
90563,41
90564,34
90565,63
90566,84
90567,79
90568,46
90569,35
90570,46
90571,34
90572,72
90573,28
90574,35
90575,47
90576,56
90577,46
90578,51
90579,52
90580,53
90581,25
90582,47
90583,89
90584,50
90585,46
90586,59
90587,52
90588,34
90589,40
90590,34
90591,34
90592,45
90593,66
90594,38
90595,28
90596,40
90597,49
90598,28
90599,28
90600,90
90601,11
90602,13
90603,32
90604,34
90605,75
90606,38
90607,61
90608,69
90609,64
90610,63
90611,27
90612,53
90613,46
90614,33
90615,48
90616,47
90617,40
90618,34
90619,47
90620,24
90621,54
90622,42
90623,27
90624,60
90625,29
90626,35
90627,36
90628,39
90629,42
90630,77
90631,47
90632,28
90633,38
90634,35
90635,32
90636,39
90637,53
90638,30
90639,25
90640,48
90641,41
90642,44
90643,53
90644,28
90645,21
90646,44
90647,63
90648,37
90649,57
90650,72
90651,52
90652,64
90653,50
90654,32
90655,25
90656,71
90657,68
90658,42
90659,50
90660,26
90661,47
90662,13
90663,42
90664,21
90665,46
90666,44
90667,32
90668,45
90669,61
90670,61
90671,23
90672,1
90673,56
90674,31
90675,28
90676,29
90677,26
90678,84
90679,34
90680,49
90681,41
90682,34
90683,47
90684,40
90685,39
90686,53
90687,45
90688,47
90689,23
90690,23
90691,80
90692,32
90693,28
90694,68
90695,45
90696,27
90697,64
90698,36
90699,44
90700,64
90701,49
90702,59
90703,47
90704,47
90705,29
90706,34
90707,67
90708,48
90709,52
90710,44
90711,56
90712,63
90713,38
90714,26
90715,2
90716,88
90717,67
90718,64
90719,32
90720,34
90721,29
90722,49
90723,71
90724,33
90725,80
90726,42
90727,92
90728,64
90729,77
90730,37
90731,38
90732,50
90733,36
90734,46
90735,46
90736,31
90737,84
90738,64
90739,53
90740,44
90741,87
90742,52
90743,44
90744,26
90745,22
90746,65
90747,60
90748,39
90749,63
90750,29
90751,74
90752,25
90753,26
90754,33
90755,73
90756,44
90757,65
90758,31
90759,68
90760,29
90761,38
90762,44
90763,41
90764,57
90765,57
90766,25
90767,57
90768,43
90769,72
90770,39
90771,55
90772,62
90773,35
90774,48
90775,28
90776,61
90777,41
90778,57
90779,23
90780,19
90781,65
90782,55
90783,41
90784,55
90785,45
90786,40
90787,22
90788,47
90789,33
90790,71
90791,28
90792,50
90793,77
90794,41
90795,54
90796,62
90797,45
90798,59
90799,52
90800,62
90801,37
90802,53
90803,53
90804,49
90805,55
90806,33
90807,33
90808,24
90809,51
90810,66
90811,36
90812,37
90813,47
90814,37
90815,52
90816,38
90817,65
90818,42
90819,68
90820,50
90821,60
90822,32
90823,71
90824,58
90825,57
90826,49
90827,47
90828,41
90829,47
90830,27
90831,27
90832,52
90833,27
90834,34
90835,34
90836,33
90837,45
90838,34
90839,72
90840,68
90841,43
90842,45
90843,46
90844,36
90845,66
90846,30
90847,59
90848,13
90849,32
90850,22
90851,29
90852,37
90853,27
90854,29
90855,26
90856,44
90857,40
90858,26
90859,57
90860,44
90861,65
90862,60
90863,29
90864,49
90865,43
90866,49
90867,28
90868,30
90869,26
90870,75
90871,62
90872,75
90873,21
90874,74
90875,45
90876,76
90877,57
90878,55
90879,47
90880,45
90881,27
90882,39
90883,23
90884,54
90885,29
90886,35
90887,49
90888,27
90889,45
90890,44
90891,22
90892,96
90893,67
90894,36
90895,69
90896,47
90897,26
90898,51
90899,23
90900,59
90901,46
90902,27
90903,41
90904,50
90905,68
90906,6
90907,58
90908,50
90909,54
90910,58
90911,72
90912,72
90913,71
90914,56
90915,50
90916,50
90917,81
90918,34
90919,75
90920,36
90921,61
90922,76
90923,28
90924,40
90925,54
90926,27
90927,78
90928,38
90929,61
90930,52
90931,40
90932,44
90933,50
90934,61
90935,37
90936,83
90937,68
90938,75
90939,37
90940,26
90941,65
90942,32
90943,64
90944,34
90945,35
90946,60
90947,54
90948,40
90949,47
90950,27
90951,37
90952,51
90953,44
90954,32
90955,35
90956,50
90957,14
90958,73
90959,40
90960,26
90961,37
90962,32
90963,42
90964,80
90965,38
90966,38
90967,33
90968,54
90969,35
90970,27
90971,50
90972,26
90973,29
90974,38
90975,47
90976,47
90977,64
90978,66
90979,66
90980,63
90981,51
90982,48
90983,45
90984,59
90985,42
90986,75
90987,52
90988,65
90989,88
90990,44
90991,55
90992,30
90993,43
90994,47
90995,62
90996,28
90997,60
90998,50
90999,25
91000,37
91001,21
91002,36
91003,37
91004,50
91005,41
91006,46
91007,82
91008,81
91009,64
91010,32
91011,52
91012,34
91013,23
91014,39
91015,41
91016,40
91017,88
91018,61
91019,37
91020,40
91021,30
91022,21
91023,52
91024,46
91025,54
91026,29
91027,12
91028,39
91029,68
91030,48
91031,32
91032,49
91033,65
91034,32
91035,57
91036,50
91037,52
91038,59
91039,50
91040,30
91041,63
91042,46
91043,62
91044,48
91045,50
91046,36
91047,50
91048,46
91049,21
91050,51
91051,35
91052,46
91053,44
91054,31
91055,59
91056,39
91057,32
91058,37
91059,64
91060,49
91061,29
91062,47
91063,40
91064,22
91065,80
91066,30
91067,53
91068,33
91069,65
91070,47
91071,37
91072,29
91073,55
91074,38
91075,35
91076,45
91077,45
91078,61
91079,57
91080,22
91081,26
91082,28
91083,35
91084,42
91085,25
91086,40
91087,61
91088,49
91089,25
91090,36
91091,53
91092,57
91093,25
91094,29
91095,30
91096,84
91097,30
91098,37
91099,37
91100,55
91101,35
91102,35
91103,61
91104,28
91105,36
91106,61
91107,28
91108,48
91109,36
91110,33
91111,3
91112,58
91113,37
91114,69
91115,42
91116,42
91117,63
91118,67
91119,83
91120,43
91121,53
91122,21
91123,68
91124,46
91125,45
91126,49
91127,49
91128,73
91129,64
91130,58
91131,34
91132,48
91133,19
91134,52
91135,39
91136,34
91137,37
91138,59
91139,32
91140,49
91141,44
91142,53
91143,32
91144,52
91145,75
91146,40
91147,27
91148,74
91149,56
91150,72
91151,56
91152,56
91153,79
91154,29
91155,38
91156,34
91157,67
91158,57
91159,52
91160,44
91161,40
91162,62
91163,27
91164,43
91165,27
91166,47
91167,41
91168,79
91169,11
91170,51
91171,55
91172,23
91173,58
91174,30
91175,87
91176,58
91177,67
91178,38
91179,34
91180,58
91181,67
91182,39
91183,48
91184,23
91185,60
91186,29
91187,60
91188,61
91189,56
91190,0
91191,54
91192,30
91193,27
91194,50
91195,36
91196,49
91197,25
91198,45
91199,37
91200,41
91201,27
91202,72
91203,41
91204,53
91205,59
91206,61
91207,44
91208,62
91209,44
91210,25
91211,3
91212,55
91213,47
91214,35
91215,31
91216,43
91217,52
91218,47
91219,30
91220,60
91221,42
91222,51
91223,53
91224,34
91225,46
91226,40
91227,45
91228,33
91229,30
91230,36
91231,39
91232,73
91233,60
91234,34
91235,46
91236,25
91237,41
91238,43
91239,59
91240,57
91241,69
91242,14
91243,59
91244,61
91245,57
91246,56
91247,38
91248,27
91249,59
91250,46
91251,49
91252,48
91253,51
91254,66
91255,30
91256,51
91257,38
91258,50
91259,32
91260,24
91261,50
91262,46
91263,49
91264,74
91265,37
91266,37
91267,45
91268,29
91269,32
91270,32
91271,66
91272,24
91273,27
91274,33
91275,54
91276,26
91277,31
91278,69
91279,21
91280,33
91281,55
91282,50
91283,42
91284,70
91285,56
91286,58
91287,18
91288,46
91289,55
91290,26
91291,44
91292,50
91293,2
91294,55
91295,85
91296,38
91297,48
91298,53
91299,81
91300,47
91301,34
91302,55
91303,62
91304,53
91305,19
91306,61
91307,60
91308,35
91309,55
91310,32
91311,37
91312,47
91313,56
91314,54
91315,62
91316,84
91317,54
91318,39
91319,58
91320,36
91321,25
91322,32
91323,64
91324,67
91325,81
91326,36
91327,61
91328,41
91329,41
91330,60
91331,29
91332,29
91333,50
91334,61
91335,38
91336,66
91337,25
91338,29
91339,48
91340,37
91341,47
91342,50
91343,33
91344,24
91345,64
91346,46
91347,21
91348,79
91349,50
91350,57
91351,26
91352,56
91353,67
91354,73
91355,30
91356,34
91357,42
91358,35
91359,28
91360,31
91361,30
91362,44
91363,53
91364,56
91365,65
91366,6
91367,58
91368,44
91369,76
91370,38
91371,17
91372,67
91373,33
91374,28
91375,48
91376,29
91377,50
91378,56
91379,34
91380,50
91381,44
91382,64
91383,37
91384,47
91385,53
91386,43
91387,54
91388,41
91389,44
91390,43
91391,38
91392,68
91393,60
91394,50
91395,6
91396,39
91397,44
91398,31
91399,33
91400,79
91401,41
91402,38
91403,63
91404,38
91405,38
91406,54
91407,33
91408,11
91409,66
91410,64
91411,30
91412,68
91413,50
91414,57
91415,57
91416,43
91417,10
91418,75
91419,77
91420,42
91421,30
91422,29
91423,32
91424,26
91425,42
91426,59
91427,34
91428,42
91429,51
91430,34
91431,44
91432,45
91433,30
91434,29
91435,56
91436,71
91437,51
91438,63
91439,56
91440,30
91441,45
91442,54
91443,48
91444,32
91445,37
91446,38
91447,51
91448,52
91449,74
91450,68
91451,37
91452,48
91453,72
91454,27
91455,37
91456,32
91457,16
91458,34
91459,36
91460,72
91461,58
91462,43
91463,53
91464,29
91465,38
91466,57
91467,43
91468,46
91469,35
91470,63
91471,49
91472,59
91473,58
91474,41
91475,24
91476,38
91477,40
91478,50
91479,51
91480,30
91481,39
91482,60
91483,65
91484,22
91485,53
91486,24
91487,22
91488,74
91489,61
91490,41
91491,24
91492,48
91493,28
91494,44
91495,83
91496,31
91497,39
91498,39
91499,35
91500,37
91501,70
91502,52
91503,50
91504,17
91505,24
91506,80
91507,16
91508,29
91509,47
91510,30
91511,50
91512,24
91513,41
91514,49
91515,38
91516,55
91517,43
91518,59
91519,43
91520,51
91521,45
91522,29
91523,56
91524,36
91525,45
91526,28
91527,40
91528,61
91529,68
91530,51
91531,54
91532,29
91533,32
91534,44
91535,33
91536,63
91537,65
91538,37
91539,27
91540,64
91541,49
91542,68
91543,59
91544,35
91545,80
91546,46
91547,40
91548,62
91549,74
91550,54
91551,26
91552,30
91553,30
91554,45
91555,60
91556,18
91557,52
91558,69
91559,48
91560,51
91561,24
91562,32
91563,49
91564,75
91565,58
91566,53
91567,48
91568,55
91569,32
91570,50
91571,48
91572,34
91573,66
91574,53
91575,32
91576,80
91577,33
91578,63
91579,43
91580,32
91581,40
91582,54
91583,39
91584,78
91585,56
91586,32
91587,29
91588,56
91589,56
91590,67
91591,46
91592,39
91593,41
91594,70
91595,21
91596,48
91597,65
91598,31
91599,50
91600,29
91601,55
91602,43
91603,39
91604,45
91605,41
91606,46
91607,0
91608,19
91609,46
91610,85
91611,24
91612,72
91613,42
91614,31
91615,66
91616,40
91617,49
91618,34
91619,62
91620,42
91621,52
91622,43
91623,69
91624,70
91625,36
91626,65
91627,31
91628,35
91629,70
91630,46
91631,57
91632,87
91633,74
91634,45
91635,29
91636,53
91637,78
91638,63
91639,42
91640,6
91641,26
91642,90
91643,59
91644,29
91645,37
91646,24
91647,55
91648,48
91649,47
91650,45
91651,21
91652,65
91653,43
91654,49
91655,75
91656,57
91657,50
91658,36
91659,31
91660,25
91661,44
91662,71
91663,44
91664,43
91665,56
91666,52
91667,43
91668,82
91669,32
91670,65
91671,37
91672,27
91673,38
91674,44
91675,60
91676,71
91677,43
91678,53
91679,47
91680,45
91681,58
91682,25
91683,69
91684,40
91685,26
91686,54
91687,42
91688,33
91689,56
91690,42
91691,22
91692,44
91693,37
91694,45
91695,84
91696,40
91697,39
91698,42
91699,30
91700,47
91701,42
91702,28
91703,14
91704,46
91705,41
91706,35
91707,43
91708,67
91709,47
91710,64
91711,23
91712,36
91713,48
91714,62
91715,39
91716,54
91717,55
91718,57
91719,53
91720,63
91721,35
91722,44
91723,37
91724,52
91725,70
91726,81
91727,45
91728,47
91729,32
91730,55
91731,49
91732,41
91733,20
91734,47
91735,47
91736,55
91737,35
91738,46
91739,54
91740,19
91741,38
91742,51
91743,42
91744,40
91745,41
91746,32
91747,56
91748,46
91749,21
91750,32
91751,69
91752,48
91753,78
91754,27
91755,43
91756,66
91757,43
91758,40
91759,63
91760,56
91761,85
91762,32
91763,34
91764,75
91765,56
91766,6
91767,37
91768,36
91769,19
91770,38
91771,44
91772,62
91773,52
91774,38
91775,29
91776,50
91777,62
91778,49
91779,28
91780,41
91781,22
91782,55
91783,61
91784,20
91785,34
91786,40
91787,30
91788,28
91789,51
91790,39
91791,29
91792,23
91793,61
91794,28
91795,45
91796,79
91797,78
91798,25
91799,62
91800,53
91801,63
91802,24
91803,39
91804,35
91805,51
91806,70
91807,61
91808,28
91809,43
91810,39
91811,47
91812,49
91813,72
91814,65
91815,41
91816,43
91817,54
91818,62
91819,24
91820,68
91821,26
91822,46
91823,43
91824,29
91825,22
91826,68
91827,50
91828,46
91829,68
91830,61
91831,58
91832,77
91833,46
91834,41
91835,46
91836,79
91837,36
91838,73
91839,59
91840,44
91841,67
91842,80
91843,59
91844,28
91845,56
91846,52
91847,26
91848,35
91849,84
91850,28
91851,63
91852,26
91853,48
91854,57
91855,66
91856,57
91857,24
91858,45
91859,51
91860,52
91861,46
91862,41
91863,64
91864,47
91865,32
91866,35
91867,20
91868,58
91869,34
91870,55
91871,39
91872,32
91873,81
91874,38
91875,75
91876,68
91877,46
91878,60
91879,28
91880,68
91881,31
91882,35
91883,45
91884,38
91885,23
91886,40
91887,57
91888,35
91889,47
91890,45
91891,55
91892,65
91893,78
91894,20
91895,31
91896,45
91897,34
91898,32
91899,42
91900,44
91901,48
91902,53
91903,27
91904,60
91905,40
91906,30
91907,82
91908,48
91909,26
91910,43
91911,78
91912,38
91913,62
91914,85
91915,51
91916,41
91917,51
91918,54
91919,47
91920,38
91921,56
91922,43
91923,56
91924,46
91925,49
91926,48
91927,49
91928,28
91929,77
91930,63
91931,46
91932,30
91933,89
91934,1
91935,40
91936,35
91937,46
91938,58
91939,66
91940,36
91941,25
91942,31
91943,47
91944,35
91945,30
91946,57
91947,35
91948,66
91949,81
91950,50
91951,76
91952,32
91953,39
91954,34
91955,37
91956,69
91957,47
91958,26
91959,27
91960,55
91961,31
91962,42
91963,36
91964,59
91965,37
91966,30
91967,53
91968,54
91969,51
91970,67
91971,39
91972,32
91973,23
91974,49
91975,48
91976,27
91977,33
91978,87
91979,92
91980,47
91981,30
91982,30
91983,27
91984,33
91985,64
91986,53
91987,87
91988,38
91989,74
91990,28
91991,76
91992,33
91993,54
91994,45
91995,56
91996,57
91997,68
91998,75
91999,23
92000,41
92001,47
92002,29
92003,17
92004,43
92005,50
92006,20
92007,28
92008,53
92009,47
92010,35
92011,51
92012,68
92013,46
92014,30
92015,38
92016,68
92017,72
92018,56
92019,64
92020,56
92021,31
92022,60
92023,46
92024,32
92025,61
92026,16
92027,41
92028,37
92029,36
92030,74
92031,32
92032,38
92033,61
92034,51
92035,53
92036,32
92037,60
92038,89
92039,42
92040,27
92041,62
92042,54
92043,38
92044,26
92045,58
92046,24
92047,56
92048,57
92049,48
92050,50
92051,54
92052,39
92053,52
92054,35
92055,58
92056,43
92057,51
92058,30
92059,63
92060,34
92061,78
92062,45
92063,37
92064,43
92065,25
92066,28
92067,41
92068,31
92069,30
92070,48
92071,58
92072,47
92073,26
92074,55
92075,23
92076,51
92077,39
92078,49
92079,58
92080,70
92081,37
92082,30
92083,67
92084,27
92085,33
92086,71
92087,40
92088,36
92089,56
92090,29
92091,42
92092,31
92093,53
92094,67
92095,74
92096,55
92097,55
92098,39
92099,50
92100,61
92101,55
92102,70
92103,49
92104,63
92105,39
92106,25
92107,85
92108,59
92109,41
92110,28
92111,72
92112,45
92113,49
92114,34
92115,36
92116,55
92117,26
92118,46
92119,36
92120,42
92121,50
92122,33
92123,52
92124,66
92125,46
92126,34
92127,40
92128,42
92129,21
92130,58
92131,38
92132,70
92133,54
92134,33
92135,21
92136,66
92137,47
92138,54
92139,51
92140,42
92141,55
92142,39
92143,53
92144,74
92145,55
92146,27
92147,71
92148,62
92149,51
92150,62
92151,65
92152,84
92153,31
92154,39
92155,35
92156,57
92157,45
92158,34
92159,54
92160,51
92161,42
92162,54
92163,27
92164,60
92165,63
92166,29
92167,50
92168,55
92169,53
92170,47
92171,33
92172,55
92173,25
92174,62
92175,34
92176,42
92177,37
92178,69
92179,51
92180,45
92181,55
92182,24
92183,61
92184,80
92185,46
92186,12
92187,32
92188,42
92189,59
92190,49
92191,49
92192,28
92193,50
92194,42
92195,25
92196,36
92197,43
92198,37
92199,68
92200,75
92201,20
92202,47
92203,31
92204,79
92205,42
92206,33
92207,52
92208,29
92209,51
92210,69
92211,40
92212,28
92213,30
92214,32
92215,52
92216,52
92217,35
92218,54
92219,71
92220,19
92221,24
92222,66
92223,59
92224,45
92225,38
92226,37
92227,62
92228,47
92229,37
92230,49
92231,61
92232,19
92233,33
92234,29
92235,41
92236,63
92237,36
92238,71
92239,58
92240,45
92241,50
92242,42
92243,21
92244,38
92245,59
92246,35
92247,60
92248,42
92249,25
92250,52
92251,35
92252,49
92253,42
92254,39
92255,62
92256,39
92257,43
92258,30
92259,53
92260,4
92261,52
92262,45
92263,54
92264,33
92265,47
92266,37
92267,59
92268,58
92269,39
92270,64
92271,37
92272,75
92273,42
92274,34
92275,47
92276,51
92277,48
92278,60
92279,62
92280,43
92281,31
92282,46
92283,61
92284,62
92285,37
92286,62
92287,39
92288,50
92289,41
92290,49
92291,28
92292,67
92293,45
92294,70
92295,61
92296,51
92297,58
92298,49
92299,46
92300,30
92301,62
92302,47
92303,31
92304,60
92305,81
92306,43
92307,29
92308,44
92309,36
92310,31
92311,39
92312,45
92313,50
92314,32
92315,27
92316,31
92317,60
92318,51
92319,50
92320,71
92321,50
92322,44
92323,52
92324,68
92325,33
92326,47
92327,41
92328,55
92329,14
92330,50
92331,49
92332,54
92333,38
92334,47
92335,46
92336,85
92337,74
92338,32
92339,39
92340,59
92341,75
92342,70
92343,10
92344,54
92345,57
92346,46
92347,51
92348,35
92349,74
92350,27
92351,60
92352,57
92353,81
92354,59
92355,46
92356,38
92357,40
92358,46
92359,49
92360,32
92361,26
92362,47
92363,32
92364,40
92365,50
92366,81
92367,53
92368,55
92369,77
92370,81
92371,53
92372,42
92373,39
92374,27
92375,45
92376,44
92377,36
92378,71
92379,31
92380,29
92381,46
92382,59
92383,30
92384,54
92385,42
92386,64
92387,50
92388,30
92389,37
92390,36
92391,18
92392,34
92393,31
92394,44
92395,55
92396,56
92397,12
92398,20
92399,38
92400,39
92401,55
92402,44
92403,47
92404,37
92405,36
92406,60
92407,51
92408,40
92409,65
92410,45
92411,29
92412,38
92413,35
92414,34
92415,35
92416,38
92417,59
92418,73
92419,91
92420,56
92421,63
92422,59
92423,46
92424,39
92425,17
92426,30
92427,31
92428,79
92429,7
92430,21
92431,49
92432,50
92433,33
92434,71
92435,25
92436,44
92437,33
92438,52
92439,44
92440,89
92441,26
92442,26
92443,64
92444,34
92445,31
92446,48
92447,59
92448,61
92449,71
92450,70
92451,56
92452,27
92453,27
92454,67
92455,45
92456,30
92457,47
92458,59
92459,41
92460,49
92461,83
92462,52
92463,44
92464,19
92465,26
92466,46
92467,44
92468,48
92469,70
92470,41
92471,39
92472,29
92473,42
92474,51
92475,0
92476,34
92477,57
92478,55
92479,45
92480,66
92481,60
92482,44
92483,41
92484,51
92485,56
92486,46
92487,68
92488,75
92489,15
92490,43
92491,62
92492,67
92493,31
92494,27
92495,55
92496,36
92497,84
92498,85
92499,56
92500,37
92501,45
92502,52
92503,51
92504,46
92505,33
92506,40
92507,53
92508,34
92509,46
92510,68
92511,52
92512,47
92513,56
92514,74
92515,64
92516,49
92517,44
92518,24
92519,51
92520,35
92521,63
92522,55
92523,26
92524,30
92525,73
92526,36
92527,30
92528,64
92529,34
92530,52
92531,26
92532,41
92533,60
92534,43
92535,53
92536,39
92537,30
92538,35
92539,39
92540,58
92541,25
92542,42
92543,28
92544,64
92545,46
92546,30
92547,42
92548,39
92549,44
92550,32
92551,50
92552,37
92553,29
92554,10
92555,37
92556,42
92557,44
92558,49
92559,21
92560,33
92561,34
92562,31
92563,27
92564,39
92565,67
92566,25
92567,49
92568,41
92569,22
92570,53
92571,33
92572,65
92573,63
92574,40
92575,47
92576,34
92577,47
92578,48
92579,41
92580,32
92581,33
92582,67
92583,32
92584,67
92585,48
92586,50
92587,69
92588,28
92589,43
92590,85
92591,62
92592,47
92593,30
92594,53
92595,46
92596,40
92597,61
92598,60
92599,22
92600,28
92601,21
92602,42
92603,63
92604,51
92605,74
92606,34
92607,56
92608,1
92609,40
92610,40
